no of terms 1.000000 
    time 	   actual 	      RK4 
0.820000 	 0.068222 	 0.068267 
0.830000 	 0.067488 	 0.067534 
0.840000 	 0.066746 	 0.066793 
0.850000 	 0.065998 	 0.066046 
0.860000 	 0.065244 	 0.065292 
0.870000 	 0.064483 	 0.064532 
0.880000 	 0.063715 	 0.063765 
0.890000 	 0.062941 	 0.062992 
0.900000 	 0.062161 	 0.062213 
0.910000 	 0.061375 	 0.061427 
0.920000 	 0.060582 	 0.060636 
0.930000 	 0.059783 	 0.059838 
0.940000 	 0.058979 	 0.059034 
0.950000 	 0.058168 	 0.058225 
0.960000 	 0.057352 	 0.057409 
0.970000 	 0.056530 	 0.056588 
0.980000 	 0.055702 	 0.055761 
0.990000 	 0.054869 	 0.054929 
1.000000 	 0.054030 	 0.054091 
1.010000 	 0.053186 	 0.053247 
1.020000 	 0.052337 	 0.052399 
1.030000 	 0.051482 	 0.051545 
1.040000 	 0.050622 	 0.050686 
1.050000 	 0.049757 	 0.049822 
1.060000 	 0.048887 	 0.048953 
1.070000 	 0.048012 	 0.048079 
1.080000 	 0.047133 	 0.047200 
1.090000 	 0.046249 	 0.046317 
1.100000 	 0.045360 	 0.045428 
1.110000 	 0.044466 	 0.044536 
1.120000 	 0.043568 	 0.043639 
1.130000 	 0.042666 	 0.042737 
