-18.849556	0.000000
-18.749556	0.100000
-18.649556	0.200000
-18.549556	0.300000
-18.449556	0.400000
-18.349556	0.500000
-18.249556	0.600000
-18.149556	0.700000
-18.049556	0.800000
-17.949556	0.900000
-17.849556	1.000000
-17.749556	1.100000
-17.649556	1.200000
-17.549556	1.300000
-17.449556	1.400000
-17.349556	1.500000
-17.249556	1.600000
-17.149556	1.700000
-17.049556	1.800000
-16.949556	1.900000
-16.849556	2.000000
-16.749556	2.100000
-16.649556	2.200000
-16.549556	2.300000
-16.449556	2.400000
-16.349556	2.500000
-16.249556	2.600000
-16.149556	2.700000
-16.049556	2.800000
-15.949556	2.900000
-15.849556	3.000000
-15.749556	3.100000
-15.649556	3.083185
-15.549556	2.983185
-15.449556	2.883185
-15.349556	2.783185
-15.249556	2.683185
-15.149556	2.583185
-15.049556	2.483185
-14.949556	2.383185
-14.849556	2.283185
-14.749556	2.183185
-14.649556	2.083185
-14.549556	1.983185
-14.449556	1.883185
-14.349556	1.783185
-14.249556	1.683185
-14.149556	1.583185
-14.049556	1.483185
-13.949556	1.383185
-13.849556	1.283185
-13.749556	1.183185
-13.649556	1.083185
-13.549556	0.983185
-13.449556	0.883185
-13.349556	0.783185
-13.249556	0.683185
-13.149556	0.583185
-13.049556	0.483185
-12.949556	0.383185
-12.849556	0.283185
-12.749556	0.183185
-12.649556	0.083185
-12.549556	0.016815
-12.449556	0.116815
-12.349556	0.216815
-12.249556	0.316815
-12.149556	0.416815
-12.049556	0.516815
-11.949556	0.616815
-11.849556	0.716815
-11.749556	0.816815
-11.649556	0.916815
-11.549556	1.016815
-11.449556	1.116815
-11.349556	1.216815
-11.249556	1.316815
-11.149556	1.416815
-11.049556	1.516815
-10.949556	1.616815
-10.849556	1.716815
-10.749556	1.816815
-10.649556	1.916815
-10.549556	2.016815
-10.449556	2.116815
-10.349556	2.216815
-10.249556	2.316815
-10.149556	2.416815
-10.049556	2.516815
-9.949556	2.616815
-9.849556	2.716815
-9.749556	2.816815
-9.649556	2.916815
-9.549556	3.016815
-9.449556	3.116815
-9.349556	3.066371
-9.249556	2.966371
-9.149556	2.866371
-9.049556	2.766371
-8.949556	2.666371
-8.849556	2.566371
-8.749556	2.466371
-8.649556	2.366371
-8.549556	2.266371
-8.449556	2.166371
-8.349556	2.066371
-8.249556	1.966371
-8.149556	1.866371
-8.049556	1.766371
-7.949556	1.666371
-7.849556	1.566371
-7.749556	1.466371
-7.649556	1.366371
-7.549556	1.266371
-7.449556	1.166371
-7.349556	1.066371
-7.249556	0.966371
-7.149556	0.866371
-7.049556	0.766371
-6.949556	0.666371
-6.849556	0.566371
-6.749556	0.466371
-6.649556	0.366371
-6.549556	0.266371
-6.449556	0.166371
-6.349556	0.066371
-6.249556	0.033629
-6.149556	0.133629
-6.049556	0.233629
-5.949556	0.333629
-5.849556	0.433629
-5.749556	0.533629
-5.649556	0.633629
-5.549556	0.733629
-5.449556	0.833629
-5.349556	0.933629
-5.249556	1.033629
-5.149556	1.133629
-5.049556	1.233629
-4.949556	1.333629
-4.849556	1.433629
-4.749556	1.533629
-4.649556	1.633629
-4.549556	1.733629
-4.449556	1.833629
-4.349556	1.933629
-4.249556	2.033629
-4.149556	2.133629
-4.049556	2.233629
