-1.00	5.000000
-0.99	4.608337
-0.98	4.233091
-0.97	3.873886
-0.96	3.530346
-0.95	3.202102
-0.94	2.888785
-0.93	2.590034
-0.92	2.305489
-0.91	2.034796
-0.90	1.777602
-0.89	1.533561
-0.88	1.302328
-0.87	1.083564
-0.86	0.876933
-0.85	0.682103
-0.84	0.498744
-0.83	0.326534
-0.82	0.165151
-0.81	0.014278
-0.80	-0.126397
-0.79	-0.257185
-0.78	-0.378389
-0.77	-0.490311
-0.76	-0.593250
-0.75	-0.687498
-0.74	-0.773346
-0.73	-0.851080
-0.72	-0.920981
-0.71	-0.983329
-0.70	-1.038399
-0.69	-1.086459
-0.68	-1.127779
-0.67	-1.162620
-0.66	-1.191241
-0.65	-1.213899
-0.64	-1.230845
-0.63	-1.242326
-0.62	-1.248586
-0.61	-1.249865
-0.60	-1.246400
-0.59	-1.238423
-0.58	-1.226161
-0.57	-1.209841
-0.56	-1.189682
-0.55	-1.165901
-0.54	-1.138712
-0.53	-1.108324
-0.52	-1.074943
-0.51	-1.038770
-0.50	-1.000002
-0.49	-0.958834
-0.48	-0.915456
-0.47	-0.870053
-0.46	-0.822810
-0.45	-0.773903
-0.44	-0.723507
-0.43	-0.671795
-0.42	-0.618932
-0.41	-0.565081
-0.40	-0.510403
-0.39	-0.455053
-0.38	-0.399182
-0.37	-0.342938
-0.36	-0.286465
-0.35	-0.229904
-0.34	-0.173390
-0.33	-0.117056
-0.32	-0.061031
-0.31	-0.005440
-0.30	0.049596
-0.29	0.103961
-0.28	0.157541
-0.27	0.210227
-0.26	0.261913
-0.25	0.312496
-0.24	0.361881
-0.23	0.409971
-0.22	0.456678
-0.21	0.501914
-0.20	0.545597
-0.19	0.587649
-0.18	0.627993
-0.17	0.666561
-0.16	0.703283
-0.15	0.738098
-0.14	0.770944
-0.13	0.801768
-0.12	0.830516
-0.11	0.857141
-0.10	0.881598
-0.09	0.903848
-0.08	0.923854
-0.07	0.941583
-0.06	0.957006
-0.05	0.970099
-0.04	0.980840
-0.03	0.989212
-0.02	0.995202
-0.01	0.998800
-0.00	1.000000
0.01	0.998800
0.02	0.995203
0.03	0.989213
0.04	0.980842
0.05	0.970101
0.06	0.957008
0.07	0.941585
0.08	0.923857
0.09	0.903851
0.10	0.881602
0.11	0.857144
0.12	0.830520
0.13	0.801772
0.14	0.770949
0.15	0.738102
0.16	0.703288
0.17	0.666566
0.18	0.627999
0.19	0.587654
0.20	0.545603
0.21	0.501920
0.22	0.456684
0.23	0.409977
0.24	0.361887
0.25	0.312503
0.26	0.261919
0.27	0.210234
0.28	0.157548
0.29	0.103968
0.30	0.049604
0.31	-0.005433
0.32	-0.061024
0.33	-0.117049
0.34	-0.173382
0.35	-0.229896
0.36	-0.286457
0.37	-0.342930
0.38	-0.399174
0.39	-0.455045
0.40	-0.510396
0.41	-0.565074
0.42	-0.618925
0.43	-0.671788
0.44	-0.723501
0.45	-0.773896
0.46	-0.822803
0.47	-0.870047
0.48	-0.915450
0.49	-0.958828
0.50	-0.999997
0.51	-1.038765
0.52	-1.074938
0.53	-1.108320
0.54	-1.138709
0.55	-1.165898
0.56	-1.189679
0.57	-1.209838
0.58	-1.226159
0.59	-1.238421
0.60	-1.246399
0.61	-1.249865
0.62	-1.248587
0.63	-1.242327
0.64	-1.230847
0.65	-1.213902
0.66	-1.191245
0.67	-1.162624
0.68	-1.127784
0.69	-1.086465
0.70	-1.038405
0.71	-0.983337
0.72	-0.920990
0.73	-0.851089
0.74	-0.773357
0.75	-0.687510
0.76	-0.593263
0.77	-0.490325
0.78	-0.378404
0.79	-0.257201
0.80	-0.126415
0.81	0.014259
0.82	0.165130
0.83	0.326512
0.84	0.498721
0.85	0.682078
0.86	0.876907
0.87	1.083537
0.88	1.302299
0.89	1.533530
0.90	1.777570
0.91	2.034761
0.92	2.305453
0.93	2.589996
0.94	2.888745
0.95	3.202059
0.96	3.530302
0.97	3.873840
0.98	4.233043
0.99	4.608286
1.00	4.999948
