0.480000	0.962040	0.156344	0.015109	0.001040	0.000056	0.000002
0.490000	0.960461	0.159445	0.015734	0.001106	0.000060	0.000003
0.500000	0.958851	0.162537	0.016371	0.001174	0.000065	0.000003
0.510000	0.957210	0.165619	0.017020	0.001245	0.000071	0.000003
0.520000	0.955539	0.168691	0.017681	0.001319	0.000076	0.000004
0.530000	0.953836	0.171754	0.018354	0.001396	0.000082	0.000004
0.540000	0.952104	0.174806	0.019038	0.001476	0.000089	0.000004
0.550000	0.950340	0.177847	0.019735	0.001558	0.000096	0.000005
0.560000	0.948547	0.180878	0.020442	0.001644	0.000103	0.000005
0.570000	0.946723	0.183898	0.021162	0.001732	0.000110	0.000006
0.580000	0.944869	0.186907	0.021893	0.001824	0.000118	0.000006
0.590000	0.942985	0.189905	0.022635	0.001918	0.000126	0.000007
0.600000	0.941071	0.192892	0.023389	0.002016	0.000135	0.000007
0.610000	0.939127	0.195867	0.024154	0.002117	0.000144	0.000008
0.620000	0.937153	0.198831	0.024931	0.002222	0.000154	0.000009
0.630000	0.935150	0.201782	0.025718	0.002329	0.000164	0.000009
0.640000	0.933118	0.204722	0.026517	0.002440	0.000174	0.000010
0.650000	0.931056	0.207650	0.027327	0.002555	0.000185	0.000011
0.660000	0.928965	0.210565	0.028147	0.002672	0.000197	0.000012
0.670000	0.926845	0.213467	0.028979	0.002794	0.000209	0.000013
0.680000	0.924696	0.216357	0.029821	0.002918	0.000222	0.000014
0.690000	0.922518	0.219234	0.030675	0.003047	0.000235	0.000015
0.700000	0.920311	0.222098	0.031539	0.003179	0.000248	0.000016
0.710000	0.918076	0.224949	0.032413	0.003314	0.000263	0.000017
0.720000	0.915812	0.227787	0.033299	0.003454	0.000278	0.000018
0.730000	0.913520	0.230610	0.034194	0.003597	0.000293	0.000020
0.740000	0.911200	0.233421	0.035100	0.003743	0.000310	0.000021
0.750000	0.908852	0.236217	0.036017	0.003894	0.000326	0.000022
0.760000	0.906476	0.238999	0.036943	0.004048	0.000344	0.000024
0.770000	0.904072	0.241768	0.037880	0.004207	0.000362	0.000025
0.780000	0.901640	0.244521	0.038827	0.004369	0.000381	0.000027
0.790000	0.899181	0.247261	0.039784	0.004535	0.000401	0.000029
0.800000	0.896695	0.249986	0.040751	0.004705	0.000421	0.000031
0.810000	0.894182	0.252695	0.041727	0.004880	0.000442	0.000033
0.820000	0.891641	0.255390	0.042714	0.005058	0.000464	0.000035
0.830000	0.889074	0.258070	0.043710	0.005240	0.000487	0.000037
0.840000	0.886480	0.260735	0.044715	0.005427	0.000510	0.000039
0.850000	0.883859	0.263384	0.045730	0.005618	0.000534	0.000042
0.860000	0.881212	0.266017	0.046755	0.005813	0.000560	0.000044
0.870000	0.878539	0.268635	0.047789	0.006012	0.000586	0.000047
0.880000	0.875840	0.271237	0.048832	0.006216	0.000613	0.000049
0.890000	0.873114	0.273823	0.049884	0.006424	0.000640	0.000052
0.900000	0.870363	0.276393	0.050945	0.006636	0.000669	0.000055
0.910000	0.867587	0.278946	0.052015	0.006853	0.000699	0.000058
0.920000	0.864784	0.281483	0.053094	0.007074	0.000729	0.000061
0.930000	0.861957	0.284003	0.054182	0.007300	0.000761	0.000065
0.940000	0.859104	0.286507	0.055279	0.007530	0.000794	0.000068
0.950000	0.856227	0.288993	0.056384	0.007764	0.000827	0.000072
0.960000	0.853325	0.291463	0.057498	0.008004	0.000862	0.000076
0.970000	0.850398	0.293916	0.058620	0.008247	0.000897	0.000080
0.980000	0.847446	0.296351	0.059750	0.008496	0.000934	0.000084
0.990000	0.844471	0.298769	0.060888	0.008749	0.000972	0.000088
1.000000	0.841471	0.301169	0.062035	0.009007	0.001011	0.000093
1.010000	0.838447	0.303551	0.063190	0.009269	0.001051	0.000097
1.020000	0.835400	0.305916	0.064352	0.009536	0.001092	0.000102
1.030000	0.832329	0.308262	0.065523	0.009808	0.001135	0.000107
1.040000	0.829235	0.310591	0.066701	0.010085	0.001178	0.000112
1.050000	0.826117	0.312901	0.067886	0.010366	0.001223	0.000118
1.060000	0.822977	0.315193	0.069079	0.010653	0.001269	0.000123
1.070000	0.819814	0.317467	0.070280	0.010944	0.001316	0.000129
1.080000	0.816628	0.319722	0.071488	0.011240	0.001365	0.000135
1.090000	0.813419	0.321958	0.072703	0.011541	0.001415	0.000141
1.100000	0.810189	0.324175	0.073925	0.011847	0.001466	0.000148
1.110000	0.806936	0.326373	0.075154	0.012158	0.001519	0.000155
1.120000	0.803661	0.328552	0.076390	0.012474	0.001572	0.000162
1.130000	0.800365	0.330712	0.077633	0.012795	0.001628	0.000169
1.140000	0.797047	0.332853	0.078882	0.013121	0.001684	0.000176
1.150000	0.793708	0.334974	0.080138	0.013452	0.001742	0.000184
1.160000	0.790348	0.337076	0.081400	0.013788	0.001802	0.000192
1.170000	0.786966	0.339158	0.082669	0.014129	0.001863	0.000200
1.180000	0.783564	0.341220	0.083944	0.014475	0.001925	0.000209
1.190000	0.780142	0.343262	0.085225	0.014826	0.001989	0.000217
1.200000	0.776699	0.345285	0.086512	0.015183	0.002055	0.000226
1.210000	0.773236	0.347287	0.087805	0.015544	0.002122	0.000236
1.220000	0.769754	0.349269	0.089104	0.015911	0.002190	0.000245
1.230000	0.766251	0.351230	0.090408	0.016283	0.002260	0.000255
1.240000	0.762729	0.353172	0.091718	0.016660	0.002332	0.000266
1.250000	0.759188	0.355092	0.093034	0.017043	0.002405	0.000276
1.260000	0.755627	0.356992	0.094355	0.017430	0.002480	0.000287
1.270000	0.752048	0.358872	0.095680	0.017823	0.002557	0.000299
1.280000	0.748450	0.360730	0.097012	0.018221	0.002636	0.000310
1.290000	0.744833	0.362568	0.098348	0.018625	0.002716	0.000322
1.300000	0.741199	0.364384	0.099689	0.019033	0.002798	0.000335
1.310000	0.737546	0.366180	0.101034	0.019447	0.002881	0.000347
1.320000	0.733875	0.367954	0.102385	0.019866	0.002967	0.000360
1.330000	0.730187	0.369707	0.103739	0.020291	0.003054	0.000374
1.340000	0.726481	0.371439	0.105099	0.020721	0.003143	0.000388
1.350000	0.722758	0.373149	0.106462	0.021156	0.003234	0.000402
1.360000	0.719018	0.374838	0.107830	0.021596	0.003326	0.000417
1.370000	0.715261	0.376505	0.109202	0.022042	0.003421	0.000432
1.380000	0.711488	0.378150	0.110578	0.022493	0.003518	0.000447
1.390000	0.707698	0.379774	0.111957	0.022949	0.003616	0.000463
1.400000	0.703893	0.381375	0.113340	0.023411	0.003716	0.000480
1.410000	0.700071	0.382955	0.114727	0.023879	0.003819	0.000496
1.420000	0.696234	0.384513	0.116117	0.024351	0.003923	0.000514
1.430000	0.692381	0.386048	0.117511	0.024829	0.004030	0.000532
1.440000	0.688513	0.387562	0.118908	0.025312	0.004138	0.000550
1.450000	0.684630	0.389053	0.120308	0.025801	0.004248	0.000568
1.460000	0.680732	0.390522	0.121711	0.026295	0.004361	0.000588
1.470000	0.676819	0.391968	0.123116	0.026794	0.004476	0.000607
1.480000	0.672892	0.393392	0.124525	0.027299	0.004592	0.000628
1.490000	0.668952	0.394794	0.125936	0.027809	0.004711	0.000648
1.500000	0.664997	0.396173	0.127349	0.028325	0.004832	0.000670
1.510000	0.661028	0.397529	0.128765	0.028845	0.004956	0.000691
1.520000	0.657046	0.398863	0.130183	0.029372	0.005081	0.000714
1.530000	0.653051	0.400174	0.131604	0.029903	0.005209	0.000737
1.540000	0.649043	0.401462	0.133026	0.030440	0.005339	0.000760
1.550000	0.645022	0.402727	0.134450	0.030982	0.005471	0.000784
1.560000	0.640988	0.403969	0.135876	0.031530	0.005605	0.000809
1.570000	0.636942	0.405189	0.137303	0.032083	0.005742	0.000834
1.580000	0.632885	0.406385	0.138732	0.032641	0.005881	0.000860
1.590000	0.628815	0.407558	0.140163	0.033205	0.006023	0.000886
1.600000	0.624734	0.408708	0.141594	0.033774	0.006167	0.000914
1.610000	0.620641	0.409835	0.143027	0.034348	0.006313	0.000941
1.620000	0.616537	0.410939	0.144461	0.034928	0.006462	0.000970
1.630000	0.612422	0.412019	0.145895	0.035513	0.006613	0.000999
1.640000	0.608297	0.413076	0.147331	0.036103	0.006766	0.001028
1.650000	0.604161	0.414110	0.148767	0.036698	0.006922	0.001059
1.660000	0.600014	0.415120	0.150203	0.037299	0.007081	0.001090
1.670000	0.595858	0.416107	0.151640	0.037905	0.007242	0.001122
1.680000	0.591692	0.417071	0.153077	0.038516	0.007405	0.001154
1.690000	0.587517	0.418011	0.154514	0.039132	0.007571	0.001187
1.700000	0.583332	0.418927	0.155952	0.039754	0.007740	0.001221
1.710000	0.579138	0.419820	0.157389	0.040380	0.007911	0.001256
1.720000	0.574936	0.420690	0.158826	0.041012	0.008085	0.001291
1.730000	0.570725	0.421536	0.160262	0.041649	0.008261	0.001327
1.740000	0.566505	0.422358	0.161698	0.042291	0.008440	0.001364
1.750000	0.562278	0.423156	0.163133	0.042939	0.008622	0.001402
1.760000	0.558042	0.423931	0.164568	0.043591	0.008806	0.001441
1.770000	0.553799	0.424682	0.166002	0.044249	0.008993	0.001480
1.780000	0.549549	0.425410	0.167434	0.044911	0.009183	0.001520
1.790000	0.545291	0.426114	0.168866	0.045579	0.009376	0.001561
1.800000	0.541026	0.426794	0.170296	0.046252	0.009571	0.001603
1.810000	0.536755	0.427450	0.171725	0.046929	0.009769	0.001646
1.820000	0.532478	0.428082	0.173153	0.047612	0.009970	0.001689
1.830000	0.528194	0.428691	0.174579	0.048299	0.010173	0.001734
1.840000	0.523904	0.429276	0.176003	0.048992	0.010380	0.001779
1.850000	0.519608	0.429837	0.177425	0.049689	0.010589	0.001825
1.860000	0.515307	0.430374	0.178845	0.050392	0.010801	0.001873
1.870000	0.511001	0.430888	0.180263	0.051099	0.011016	0.001921
1.880000	0.506689	0.431377	0.181679	0.051811	0.011234	0.001970
1.890000	0.502373	0.431843	0.183092	0.052528	0.011455	0.002020
1.900000	0.498053	0.432285	0.184503	0.053249	0.011679	0.002070
1.910000	0.493728	0.432704	0.185912	0.053976	0.011905	0.002122
1.920000	0.489399	0.433098	0.187317	0.054707	0.012135	0.002175
1.930000	0.485066	0.433469	0.188720	0.055443	0.012367	0.002229
1.940000	0.480729	0.433816	0.190119	0.056183	0.012603	0.002284
1.950000	0.476390	0.434139	0.191516	0.056928	0.012841	0.002340
1.960000	0.472047	0.434438	0.192909	0.057678	0.013083	0.002397
1.970000	0.467701	0.434714	0.194299	0.058432	0.013327	0.002455
1.980000	0.463353	0.434965	0.195686	0.059191	0.013575	0.002514
1.990000	0.459002	0.435193	0.197069	0.059954	0.013826	0.002574
2.000000	0.454649	0.435398	0.198448	0.060722	0.014079	0.002635
2.010000	0.450294	0.435578	0.199823	0.061494	0.014336	0.002697
2.020000	0.445937	0.435735	0.201195	0.062271	0.014596	0.002761
2.030000	0.441579	0.435869	0.202562	0.063052	0.014859	0.002825
2.040000	0.437220	0.435978	0.203925	0.063837	0.015125	0.002891
2.050000	0.432860	0.436065	0.205284	0.064627	0.015394	0.002958
2.060000	0.428499	0.436127	0.206638	0.065421	0.015667	0.003026
2.070000	0.424137	0.436166	0.207988	0.066219	0.015942	0.003095
2.080000	0.419775	0.436182	0.209332	0.067022	0.016221	0.003165
2.090000	0.415414	0.436173	0.210673	0.067828	0.016503	0.003237
2.100000	0.411052	0.436142	0.212008	0.068639	0.016788	0.003309
2.110000	0.406691	0.436087	0.213338	0.069453	0.017076	0.003383
2.120000	0.402330	0.436009	0.214663	0.070272	0.017368	0.003459
2.130000	0.397971	0.435907	0.215983	0.071095	0.017662	0.003535
2.140000	0.393612	0.435782	0.217297	0.071922	0.017960	0.003613
2.150000	0.389255	0.435634	0.218606	0.072752	0.018262	0.003692
2.160000	0.384900	0.435462	0.219909	0.073587	0.018566	0.003772
2.170000	0.380546	0.435268	0.221207	0.074425	0.018874	0.003853
2.180000	0.376194	0.435050	0.222498	0.075267	0.019185	0.003936
2.190000	0.371845	0.434809	0.223784	0.076113	0.019499	0.004020
2.200000	0.367498	0.434545	0.225063	0.076962	0.019817	0.004106
2.210000	0.363154	0.434258	0.226337	0.077815	0.020138	0.004193
2.220000	0.358813	0.433948	0.227604	0.078672	0.020462	0.004281
2.230000	0.354475	0.433616	0.228864	0.079532	0.020789	0.004371
2.240000	0.350141	0.433260	0.230118	0.080396	0.021120	0.004462
2.250000	0.345810	0.432882	0.231365	0.081263	0.021454	0.004554
2.260000	0.341483	0.432481	0.232606	0.082134	0.021792	0.004648
2.270000	0.337161	0.432057	0.233840	0.083008	0.022133	0.004743
2.280000	0.332842	0.431611	0.235066	0.083886	0.022477	0.004840
2.290000	0.328529	0.431142	0.236286	0.084766	0.022825	0.004938
2.300000	0.324220	0.430650	0.237498	0.085650	0.023176	0.005037
2.310000	0.319916	0.430137	0.238703	0.086537	0.023530	0.005139
2.320000	0.315617	0.429600	0.239901	0.087427	0.023888	0.005241
2.330000	0.311324	0.429042	0.241091	0.088320	0.024249	0.005345
2.340000	0.307036	0.428461	0.242273	0.089216	0.024613	0.005451
2.350000	0.302755	0.427859	0.243448	0.090116	0.024981	0.005558
2.360000	0.298479	0.427234	0.244615	0.091018	0.025353	0.005667
2.370000	0.294210	0.426587	0.245773	0.091922	0.025728	0.005777
2.380000	0.289947	0.425918	0.246924	0.092830	0.026106	0.005889
2.390000	0.285692	0.425228	0.248067	0.093741	0.026487	0.006002
2.400000	0.281443	0.424515	0.249201	0.094654	0.026872	0.006117
2.410000	0.277201	0.423781	0.250327	0.095569	0.027261	0.006234
2.420000	0.272967	0.423026	0.251445	0.096488	0.027652	0.006352
2.430000	0.268741	0.422248	0.252553	0.097409	0.028048	0.006472
2.440000	0.264523	0.421450	0.253654	0.098332	0.028446	0.006593
2.450000	0.260312	0.420630	0.254745	0.099258	0.028849	0.006716
2.460000	0.256110	0.419789	0.255827	0.100186	0.029254	0.006841
2.470000	0.251916	0.418926	0.256901	0.101116	0.029663	0.006968
2.480000	0.247732	0.418043	0.257965	0.102049	0.030075	0.007096
2.490000	0.243556	0.417138	0.259021	0.102984	0.030491	0.007226
2.500000	0.239389	0.416213	0.260067	0.103920	0.030911	0.007358
2.510000	0.235231	0.415267	0.261103	0.104859	0.031333	0.007491
2.520000	0.231084	0.414300	0.262131	0.105800	0.031759	0.007626
2.530000	0.226946	0.413312	0.263148	0.106743	0.032189	0.007763
2.540000	0.222817	0.412304	0.264156	0.107688	0.032622	0.007902
2.550000	0.218699	0.411276	0.265154	0.108635	0.033058	0.008042
2.560000	0.214592	0.410227	0.266143	0.109583	0.033498	0.008184
2.570000	0.210495	0.409158	0.267121	0.110533	0.033942	0.008329
2.580000	0.206409	0.408069	0.268089	0.111485	0.034388	0.008474
2.590000	0.202334	0.406959	0.269048	0.112438	0.034838	0.008622
2.600000	0.198270	0.405830	0.269996	0.113393	0.035292	0.008772
2.610000	0.194217	0.404681	0.270934	0.114349	0.035749	0.008923
2.620000	0.190176	0.403513	0.271861	0.115306	0.036209	0.009076
2.630000	0.186147	0.402324	0.272778	0.116265	0.036673	0.009232
2.640000	0.182130	0.401117	0.273684	0.117225	0.037140	0.009389
2.650000	0.178125	0.399889	0.274580	0.118187	0.037611	0.009548
2.660000	0.174132	0.398643	0.275465	0.119149	0.038085	0.009709
2.670000	0.170152	0.397377	0.276340	0.120112	0.038562	0.009871
2.680000	0.166185	0.396093	0.277203	0.121077	0.039043	0.010036
2.690000	0.162230	0.394789	0.278055	0.122042	0.039527	0.010203
2.700000	0.158289	0.393467	0.278897	0.123008	0.040014	0.010372
2.710000	0.154361	0.392126	0.279727	0.123975	0.040505	0.010542
2.720000	0.150446	0.390766	0.280546	0.124943	0.040999	0.010715
2.730000	0.146546	0.389388	0.281354	0.125912	0.041496	0.010889
2.740000	0.142659	0.387992	0.282150	0.126880	0.041997	0.011066
2.750000	0.138786	0.386578	0.282935	0.127850	0.042501	0.011245
2.760000	0.134927	0.385145	0.283709	0.128820	0.043009	0.011425
2.770000	0.131083	0.383694	0.284470	0.129790	0.043519	0.011608
2.780000	0.127253	0.382226	0.285221	0.130761	0.044033	0.011793
2.790000	0.123439	0.380740	0.285959	0.131732	0.044551	0.011980
2.800000	0.119639	0.379236	0.286686	0.132703	0.045071	0.012169
2.810000	0.115854	0.377715	0.287401	0.133674	0.045595	0.012360
2.820000	0.112084	0.376176	0.288103	0.134645	0.046122	0.012553
2.830000	0.108330	0.374621	0.288794	0.135616	0.046652	0.012748
2.840000	0.104592	0.373048	0.289473	0.136587	0.047186	0.012945
2.850000	0.100869	0.371458	0.290139	0.137558	0.047723	0.013145
2.860000	0.097163	0.369852	0.290794	0.138529	0.048263	0.013346
2.870000	0.093472	0.368229	0.291436	0.139499	0.048806	0.013550
2.880000	0.089798	0.366589	0.292066	0.140469	0.049352	0.013756
2.890000	0.086141	0.364934	0.292683	0.141438	0.049901	0.013964
2.900000	0.082500	0.363261	0.293288	0.142407	0.050454	0.014174
2.910000	0.078876	0.361573	0.293880	0.143376	0.051010	0.014386
2.920000	0.075268	0.359869	0.294460	0.144343	0.051569	0.014601
2.930000	0.071678	0.358149	0.295027	0.145310	0.052131	0.014818
2.940000	0.068105	0.356413	0.295581	0.146276	0.052696	0.015037
2.950000	0.064550	0.354662	0.296123	0.147242	0.053264	0.015258
2.960000	0.061012	0.352895	0.296652	0.148206	0.053835	0.015481
2.970000	0.057492	0.351113	0.297168	0.149169	0.054409	0.015707
2.980000	0.053990	0.349316	0.297671	0.150131	0.054986	0.015935
2.990000	0.050506	0.347504	0.298161	0.151092	0.055567	0.016165
3.000000	0.047040	0.345677	0.298637	0.152052	0.056150	0.016397
3.010000	0.043592	0.343836	0.299101	0.153010	0.056736	0.016632
3.020000	0.040163	0.341980	0.299552	0.153967	0.057325	0.016869
3.030000	0.036753	0.340110	0.299990	0.154922	0.057917	0.017108
3.040000	0.033361	0.338225	0.300414	0.155876	0.058512	0.017350
3.050000	0.029988	0.336327	0.300825	0.156829	0.059110	0.017594
3.060000	0.026635	0.334414	0.301222	0.157779	0.059711	0.017840
3.070000	0.023300	0.332488	0.301607	0.158728	0.060314	0.018088
3.080000	0.019985	0.330548	0.301978	0.159675	0.060920	0.018339
3.090000	0.016689	0.328595	0.302335	0.160620	0.061530	0.018592
3.100000	0.013413	0.326628	0.302679	0.161563	0.062142	0.018848
3.110000	0.010157	0.324649	0.303009	0.162504	0.062756	0.019106
3.120000	0.006920	0.322656	0.303326	0.163443	0.063374	0.019366
3.130000	0.003704	0.320651	0.303629	0.164380	0.063994	0.019628
3.140000	0.000507	0.318632	0.303919	0.165315	0.064617	0.019893
3.150000	-0.002669	0.316602	0.304194	0.166247	0.065242	0.020160
3.160000	-0.005825	0.314559	0.304457	0.167176	0.065871	0.020430
3.170000	-0.008960	0.312504	0.304705	0.168103	0.066501	0.020702
3.180000	-0.012075	0.310436	0.304939	0.169028	0.067135	0.020976
3.190000	-0.015169	0.308357	0.305160	0.169950	0.067771	0.021253
3.200000	-0.018242	0.306267	0.305367	0.170869	0.068409	0.021532
3.210000	-0.021294	0.304164	0.305560	0.171785	0.069050	0.021814
3.220000	-0.024325	0.302050	0.305739	0.172699	0.069694	0.022098
3.230000	-0.027335	0.299926	0.305904	0.173610	0.070340	0.022384
3.240000	-0.030324	0.297790	0.306055	0.174517	0.070988	0.022673
3.250000	-0.033291	0.295643	0.306192	0.175422	0.071639	0.022964
3.260000	-0.036236	0.293485	0.306315	0.176323	0.072293	0.023258
3.270000	-0.039160	0.291317	0.306424	0.177221	0.072948	0.023554
3.280000	-0.042063	0.289138	0.306519	0.178116	0.073606	0.023852
3.290000	-0.044943	0.286950	0.306600	0.179007	0.074266	0.024153
3.300000	-0.047802	0.284751	0.306666	0.179895	0.074929	0.024457
3.310000	-0.050638	0.282542	0.306719	0.180779	0.075594	0.024763
3.320000	-0.053453	0.280324	0.306757	0.181660	0.076261	0.025071
3.330000	-0.056245	0.278096	0.306781	0.182537	0.076930	0.025382
3.340000	-0.059014	0.275858	0.306792	0.183410	0.077601	0.025695
3.350000	-0.061762	0.273612	0.306787	0.184280	0.078275	0.026010
3.360000	-0.064487	0.271356	0.306769	0.185145	0.078950	0.026329
3.370000	-0.067189	0.269092	0.306736	0.186007	0.079628	0.026649
3.380000	-0.069868	0.266819	0.306690	0.186864	0.080308	0.026972
3.390000	-0.072525	0.264537	0.306629	0.187718	0.080989	0.027298
3.400000	-0.075159	0.262247	0.306553	0.188567	0.081673	0.027626
3.410000	-0.077770	0.259948	0.306464	0.189412	0.082358	0.027956
3.420000	-0.080358	0.257642	0.306360	0.190253	0.083046	0.028289
3.430000	-0.082923	0.255328	0.306242	0.191089	0.083735	0.028624
3.440000	-0.085465	0.253006	0.306110	0.191920	0.084426	0.028962
3.450000	-0.087983	0.250677	0.305963	0.192748	0.085119	0.029303
3.460000	-0.090478	0.248340	0.305802	0.193570	0.085814	0.029646
3.470000	-0.092950	0.245996	0.305627	0.194388	0.086511	0.029991
3.480000	-0.095398	0.243646	0.305437	0.195201	0.087209	0.030339
3.490000	-0.097823	0.241288	0.305234	0.196009	0.087909	0.030689
3.500000	-0.100224	0.238924	0.305016	0.196813	0.088610	0.031042
3.510000	-0.102601	0.236553	0.304783	0.197611	0.089313	0.031397
3.520000	-0.104955	0.234176	0.304537	0.198404	0.090018	0.031754
3.530000	-0.107285	0.231793	0.304276	0.199193	0.090724	0.032115
3.540000	-0.109591	0.229404	0.304001	0.199976	0.091431	0.032477
3.550000	-0.111873	0.227009	0.303711	0.200753	0.092141	0.032842
3.560000	-0.114131	0.224609	0.303408	0.201526	0.092851	0.033210
3.570000	-0.116365	0.222203	0.303090	0.202293	0.093563	0.033580
3.580000	-0.118575	0.219792	0.302758	0.203054	0.094276	0.033952
3.590000	-0.120761	0.217375	0.302412	0.203810	0.094991	0.034327
3.600000	-0.122922	0.214954	0.302051	0.204561	0.095706	0.034705
3.610000	-0.125060	0.212529	0.301676	0.205306	0.096423	0.035085
3.620000	-0.127173	0.210098	0.301288	0.206045	0.097141	0.035467
3.630000	-0.129262	0.207664	0.300885	0.206778	0.097861	0.035852
3.640000	-0.131326	0.205225	0.300468	0.207505	0.098581	0.036239
3.650000	-0.133366	0.202782	0.300036	0.208227	0.099302	0.036629
3.660000	-0.135382	0.200335	0.299591	0.208942	0.100025	0.037021
3.670000	-0.137373	0.197885	0.299132	0.209651	0.100748	0.037415
3.680000	-0.139339	0.195431	0.298658	0.210355	0.101473	0.037812
3.690000	-0.141282	0.192974	0.298171	0.211052	0.102198	0.038212
3.700000	-0.143199	0.190514	0.297670	0.211742	0.102924	0.038614
3.710000	-0.145092	0.188051	0.297154	0.212427	0.103651	0.039018
3.720000	-0.146960	0.185585	0.296625	0.213105	0.104379	0.039425
3.730000	-0.148803	0.183116	0.296082	0.213776	0.105107	0.039834
3.740000	-0.150622	0.180645	0.295525	0.214441	0.105836	0.040245
3.750000	-0.152416	0.178171	0.294954	0.215100	0.106566	0.040659
3.760000	-0.154186	0.175696	0.294369	0.215752	0.107297	0.041076
3.770000	-0.155930	0.173219	0.293770	0.216397	0.108028	0.041494
3.780000	-0.157650	0.170740	0.293158	0.217035	0.108759	0.041915
3.790000	-0.159345	0.168259	0.292532	0.217667	0.109491	0.042339
3.800000	-0.161015	0.165777	0.291892	0.218291	0.110224	0.042765
3.810000	-0.162661	0.163294	0.291238	0.218909	0.110956	0.043193
3.820000	-0.164281	0.160809	0.290571	0.219519	0.111689	0.043623
3.830000	-0.165877	0.158324	0.289891	0.220123	0.112423	0.044056
3.840000	-0.167448	0.155838	0.289196	0.220719	0.113157	0.044491
3.850000	-0.168994	0.153352	0.288489	0.221309	0.113890	0.044929
3.860000	-0.170515	0.150865	0.287768	0.221890	0.114625	0.045369
3.870000	-0.172011	0.148378	0.287033	0.222465	0.115359	0.045811
3.880000	-0.173482	0.145892	0.286285	0.223032	0.116093	0.046255
3.890000	-0.174929	0.143405	0.285524	0.223592	0.116827	0.046702
3.900000	-0.176350	0.140918	0.284749	0.224145	0.117562	0.047151
3.910000	-0.177747	0.138433	0.283961	0.224689	0.118296	0.047603
3.920000	-0.179119	0.135947	0.283160	0.225226	0.119030	0.048056
3.930000	-0.180466	0.133463	0.282346	0.225756	0.119764	0.048512
3.940000	-0.181788	0.130980	0.281519	0.226278	0.120498	0.048970
3.950000	-0.183086	0.128498	0.280679	0.226792	0.121231	0.049431
3.960000	-0.184358	0.126017	0.279825	0.227298	0.121964	0.049893
3.970000	-0.185606	0.123538	0.278959	0.227797	0.122697	0.050358
