0.000000	0.282095
0.010000	0.282123
0.020000	0.282208
0.030000	0.282349
0.040000	0.282546
0.050000	0.282800
0.060000	0.283110
0.070000	0.283476
0.080000	0.283898
0.090000	0.284377
0.100000	0.284911
0.110000	0.285501
0.120000	0.286147
0.130000	0.286849
0.140000	0.287606
0.150000	0.288418
0.160000	0.289286
0.170000	0.290208
0.180000	0.291186
0.190000	0.292218
0.200000	0.293304
0.210000	0.294445
0.220000	0.295639
0.230000	0.296887
0.240000	0.298189
0.250000	0.299544
0.260000	0.300952
0.270000	0.302413
0.280000	0.303927
0.290000	0.305492
0.300000	0.307109
0.310000	0.308778
0.320000	0.310498
0.330000	0.312269
0.340000	0.314091
0.350000	0.315963
0.360000	0.317885
0.370000	0.319856
0.380000	0.321877
0.390000	0.323946
0.400000	0.326064
0.410000	0.328230
0.420000	0.330443
0.430000	0.332704
0.440000	0.335012
0.450000	0.337366
0.460000	0.339767
0.470000	0.342213
0.480000	0.344704
0.490000	0.347240
0.500000	0.349821
0.510000	0.352445
0.520000	0.355113
0.530000	0.357824
0.540000	0.360577
0.550000	0.363373
0.560000	0.366211
0.570000	0.369089
0.580000	0.372009
0.590000	0.374968
0.600000	0.377968
0.610000	0.381007
0.620000	0.384084
0.630000	0.387201
0.640000	0.390355
0.650000	0.393546
0.660000	0.396775
0.670000	0.400040
0.680000	0.403341
0.690000	0.406677
0.700000	0.410049
0.710000	0.413455
0.720000	0.416896
0.730000	0.420369
0.740000	0.423876
0.750000	0.427416
0.760000	0.430988
0.770000	0.434591
0.780000	0.438226
0.790000	0.441891
0.800000	0.445587
0.810000	0.449312
0.820000	0.453066
0.830000	0.456850
0.840000	0.460661
0.850000	0.464501
0.860000	0.468368
0.870000	0.472262
0.880000	0.476183
0.890000	0.480129
0.900000	0.484101
0.910000	0.488098
0.920000	0.492120
0.930000	0.496166
0.940000	0.500235
0.950000	0.504328
0.960000	0.508444
0.970000	0.512582
0.980000	0.516743
0.990000	0.520925
1.000000	0.525128
1.010000	0.529352
1.020000	0.533595
1.030000	0.537859
1.040000	0.542143
1.050000	0.546446
1.060000	0.550767
1.070000	0.555107
1.080000	0.559465
1.090000	0.563840
1.100000	0.568232
1.110000	0.572642
1.120000	0.577068
1.130000	0.581509
1.140000	0.585967
1.150000	0.590440
1.160000	0.594928
1.170000	0.599431
1.180000	0.603949
1.190000	0.608480
1.200000	0.613025
1.210000	0.617583
1.220000	0.622154
1.230000	0.626738
1.240000	0.631335
1.250000	0.635943
1.260000	0.640564
1.270000	0.645196
1.280000	0.649839
1.290000	0.654493
1.300000	0.659158
1.310000	0.663833
1.320000	0.668518
1.330000	0.673213
1.340000	0.677918
1.350000	0.682632
1.360000	0.687355
1.370000	0.692087
1.380000	0.696828
1.390000	0.701577
1.400000	0.706335
1.410000	0.711100
1.420000	0.715873
1.430000	0.720653
1.440000	0.725441
1.450000	0.730236
1.460000	0.735039
1.470000	0.739848
1.480000	0.744663
1.490000	0.749484
1.500000	0.754312
1.510000	0.759145
1.520000	0.763985
1.530000	0.768830
1.540000	0.773680
1.550000	0.778536
1.560000	0.783396
1.570000	0.788262
1.580000	0.793133
1.590000	0.798006
1.600000	0.802886
1.610000	0.807770
1.620000	0.812658
1.630000	0.817550
1.640000	0.822446
1.650000	0.827346
1.660000	0.832249
1.670000	0.837156
1.680000	0.842067
1.690000	0.846981
1.700000	0.851900
1.710000	0.856820
1.720000	0.861744
1.730000	0.866671
1.740000	0.871600
1.750000	0.876532
1.760000	0.881467
1.770000	0.886404
