0.000000	0.000000
0.100000	0.000021
0.200000	0.000166
0.300000	0.000559
0.400000	0.001320
0.500000	0.002564
0.600000	0.004400
0.700000	0.006930
0.800000	0.010247
0.900000	0.014434
1.000000	0.019563
1.100000	0.025695
1.200000	0.032874
1.300000	0.041136
1.400000	0.050498
1.500000	0.060964
1.600000	0.072523
1.700000	0.085150
1.800000	0.098802
1.900000	0.113423
2.000000	0.128943
2.100000	0.145277
2.200000	0.162325
2.300000	0.179979
2.400000	0.198115
2.500000	0.216600
2.600000	0.235294
2.700000	0.254045
2.800000	0.272699
2.900000	0.291093
3.000000	0.309063
3.100000	0.326443
3.200000	0.343066
3.300000	0.358769
3.400000	0.373389
3.500000	0.386770
3.600000	0.398763
3.700000	0.409225
3.800000	0.418026
3.900000	0.425044
4.000000	0.430171
4.100000	0.433315
4.200000	0.434394
4.300000	0.433347
4.400000	0.430127
4.500000	0.424704
4.600000	0.417069
4.700000	0.407228
4.800000	0.395208
4.900000	0.381055
5.000000	0.364831
5.100000	0.346618
5.200000	0.326516
5.300000	0.304641
5.400000	0.281126
5.500000	0.256118
5.600000	0.229779
5.700000	0.202284
5.800000	0.173818
5.900000	0.144579
6.000000	0.114768
6.100000	0.084598
6.200000	0.054283
6.300000	0.024042
6.400000	-0.005908
6.500000	-0.035347
6.600000	-0.064060
6.700000	-0.091837
6.800000	-0.118474
6.900000	-0.143775
7.000000	-0.167556
7.100000	-0.189641
7.200000	-0.209872
7.300000	-0.228102
7.400000	-0.244202
7.500000	-0.258061
7.600000	-0.269584
7.700000	-0.278697
7.800000	-0.285346
7.900000	-0.289495
8.000000	-0.291132
8.100000	-0.290264
8.200000	-0.286920
8.300000	-0.281148
8.400000	-0.273017
8.500000	-0.262616
8.600000	-0.250053
8.700000	-0.235454
8.800000	-0.218960
8.900000	-0.200730
9.000000	-0.180935
9.100000	-0.159761
9.200000	-0.137404
9.300000	-0.114068
9.400000	-0.089966
9.500000	-0.065315
9.600000	-0.040339
9.700000	-0.015259
9.800000	0.009700
9.900000	0.034318
10.000000	0.058379
