5.350000	-0.023352	-0.190047
5.400000	-0.032105	-0.158672
5.450000	-0.039094	-0.119850
5.500000	-0.044003	-0.075844
5.550000	-0.046634	-0.029143
5.600000	-0.046915	0.017676
5.650000	-0.044906	0.062085
5.700000	-0.040786	0.101745
5.750000	-0.034845	0.134629
5.800000	-0.027464	0.159130
5.850000	-0.019091	0.174144
5.900000	-0.010218	0.179128
5.950000	-0.001346	0.174118
6.000000	0.007037	0.159718
6.050000	0.014488	0.137061
6.100000	0.020631	0.107729
6.150000	0.025181	0.073656
6.200000	0.027954	0.037009
6.250000	0.028877	0.000050
6.300000	0.027991	-0.034995
6.350000	0.025444	-0.066075
6.400000	0.021479	-0.091435
6.450000	0.016419	-0.109717
6.500000	0.010641	-0.120038
6.550000	0.004555	-0.122036
6.600000	-0.001426	-0.115885
6.650000	-0.006909	-0.102270
6.700000	-0.011547	-0.082336
6.750000	-0.015062	-0.057604
6.800000	-0.017257	-0.029867
6.850000	-0.018031	-0.001065
6.900000	-0.017379	0.026847
6.950000	-0.015392	0.052024
7.000000	-0.012249	0.072857
7.050000	-0.008200	0.088075
7.100000	-0.003550	0.096823
7.150000	0.001367	0.098712
7.200000	0.006208	0.093838
7.250000	0.010647	0.082761
7.300000	0.014396	0.066459
7.350000	0.017227	0.046250
7.400000	0.018982	0.023690
7.450000	0.019585	0.000457
7.500000	0.019044	-0.021772
7.550000	0.017451	-0.041441
7.600000	0.014965	-0.057224
7.650000	0.011810	-0.068120
7.700000	0.008246	-0.073518
7.750000	0.004554	-0.073230
7.800000	0.001014	-0.067500
7.850000	-0.002116	-0.056971
7.900000	-0.004619	-0.042630
7.950000	-0.006336	-0.025722
8.000000	-0.007172	-0.007650
8.050000	-0.007106	0.010137
8.100000	-0.006186	0.026256
8.150000	-0.004528	0.039500
8.200000	-0.002300	0.048926
8.250000	0.000290	0.053922
8.300000	0.003014	0.054248
8.350000	0.005639	0.050046
8.400000	0.007951	0.041822
8.450000	0.009767	0.030387
8.500000	0.010953	0.016795
8.550000	0.011431	0.002241
8.600000	0.011182	-0.012038
8.650000	0.010251	-0.024863
8.700000	0.008737	-0.035214
8.750000	0.006784	-0.042310
8.800000	0.004569	-0.045667
8.850000	0.002283	-0.045131
8.900000	0.000118	-0.040885
8.950000	-0.001751	-0.033420
9.000000	-0.003182	-0.023487
9.050000	-0.004074	-0.012023
9.100000	-0.004376	-0.000067
9.150000	-0.004090	0.011338
9.200000	-0.003268	0.021235
9.250000	-0.002005	0.028836
9.300000	-0.000432	0.033587
9.350000	0.001301	0.035213
9.400000	0.003037	0.033733
9.450000	0.004627	0.029453
9.500000	0.005944	0.022927
9.550000	0.006895	0.014905
9.600000	0.007424	0.006254
9.650000	0.007525	-0.002124
9.700000	0.007231	-0.009374
9.750000	0.006618	-0.014768
9.800000	0.005794	-0.017768
9.850000	0.004887	-0.018069
9.900000	0.004034	-0.015624
9.950000	0.003367	-0.010636
