2.000000	 5.000000
2.100000	 5.768114
2.200000	 6.077033
2.300000	 6.307669
2.400000	 6.496662
2.500000	 6.658312
2.599999	 6.799999
2.699999	 6.926135
2.799999	 7.039607
2.899999	 7.142427
2.999999	 7.236067
3.099999	 7.321637
3.199999	 7.399999
3.299999	 7.471840
3.399999	 7.537714
3.499999	 7.598075
3.599998	 7.653299
3.699998	 7.703701
3.799998	 7.749545
3.899998	 7.791057
3.999998	 7.828426
4.099998	 7.861817
4.199998	 7.891366
4.299998	 7.917190
4.399998	 7.939387
4.499998	 7.958040
4.599998	 7.973214
4.699997	 7.984962
4.799997	 7.993326
4.899997	 7.998333
4.999997	 8.000000
5.099997	 7.998333
5.199997	 7.993326
5.299997	 7.984962
5.399997	 7.973214
5.499997	 7.958041
5.599997	 7.939388
5.699996	 7.917192
5.799996	 7.891367
5.899996	 7.861819
5.999996	 7.828428
6.099996	 7.791059
6.199996	 7.749547
6.299996	 7.703703
6.399996	 7.653302
6.499996	 7.598079
6.599996	 7.537718
6.699996	 7.471845
6.799995	 7.400003
6.899995	 7.321641
6.999995	 7.236072
7.099995	 7.142433
7.199995	 7.039613
7.299995	 6.926142
7.399995	 6.800007
7.499995	 6.658320
7.599995	 6.496672
7.699995	 6.307681
7.799994	 6.077047
7.899994	 5.768136
7.999994	 5.005859
8.000000	 5.000000
7.900000	 4.231886
7.800000	 3.922967
7.700000	 3.692331
7.600000	 3.503338
7.500000	 3.341688
7.400001	 3.200001
7.300001	 3.073865
7.200001	 2.960393
7.100001	 2.857572
7.000001	 2.763933
6.900001	 2.678364
6.800001	 2.600001
6.700001	 2.528159
6.600001	 2.462285
6.500001	 2.401925
6.400002	 2.346701
6.300002	 2.296300
6.200002	 2.250455
6.100002	 2.208944
6.000002	 2.171574
5.900002	 2.138183
5.800002	 2.108634
5.700002	 2.082810
5.600002	 2.060613
5.500002	 2.041960
5.400002	 2.026787
5.300003	 2.015038
5.200003	 2.006674
5.100003	 2.001667
5.000003	 2.000000
4.900003	 2.001667
4.800003	 2.006674
4.700003	 2.015037
4.600003	 2.026786
4.500003	 2.041960
4.400003	 2.060611
4.300004	 2.082809
4.200004	 2.108633
4.100004	 2.138181
4.000004	 2.171571
3.900004	 2.208941
3.800004	 2.250453
3.700004	 2.296297
3.600004	 2.346698
3.500004	 2.401921
3.400004	 2.462282
3.300004	 2.528156
3.200005	 2.599997
3.100005	 2.678359
3.000005	 2.763928
2.900005	 2.857567
2.800005	 2.960387
2.700005	 3.073858
2.600005	 3.199993
2.500005	 3.341680
2.400005	 3.503328
2.300005	 3.692319
2.200006	 3.922953
2.100006	 4.231864
2.000006	 4.994141
