0.00	0.00
0.10	0.00
0.20	0.00
0.30	0.00
0.40	0.00
0.50	0.00
0.60	0.00
0.70	0.00
0.80	0.00
0.90	0.00
1.00	0.00
1.10	0.00
1.20	0.00
1.30	0.00
1.40	0.00
1.50	0.00
1.60	0.00
1.70	0.00
1.80	0.00
1.90	0.00
2.00	0.00
2.10	0.00
2.20	0.00
2.30	0.00
2.40	0.00
2.50	0.00
2.60	0.00
2.70	0.00
2.80	0.00
2.90	0.00
3.00	0.00
3.10	0.00
3.20	0.00
3.30	0.00
3.40	0.00
3.50	0.00
3.60	0.00
3.70	0.00
3.80	0.00
3.90	0.00
4.00	0.00
0.00	0.00
0.10	0.08
0.20	0.15
0.30	0.23
0.40	0.30
0.50	0.38
0.60	0.45
0.70	0.53
0.80	0.60
0.90	0.68
1.00	0.75
1.10	0.83
1.20	0.90
1.30	0.98
1.40	1.05
1.50	1.13
1.60	1.20
1.70	1.28
1.80	1.35
1.90	1.43
2.00	1.50
2.10	1.58
2.20	1.65
2.30	1.72
2.40	1.80
2.50	1.87
2.60	1.95
2.70	2.02
2.80	2.10
2.90	2.17
3.00	2.25
3.10	2.32
3.20	2.40
3.30	2.47
3.40	2.55
3.50	2.62
3.60	2.70
3.70	2.77
3.80	2.85
3.90	2.92
4.00	3.00
4.00	0.00
4.00	0.10
4.00	0.20
4.00	0.30
4.00	0.40
4.00	0.50
4.00	0.60
4.00	0.70
4.00	0.80
4.00	0.90
4.00	1.00
4.00	1.10
4.00	1.20
4.00	1.30
4.00	1.40
4.00	1.50
4.00	1.60
4.00	1.70
4.00	1.80
4.00	1.90
4.00	2.00
4.00	2.10
4.00	2.20
4.00	2.30
4.00	2.40
4.00	2.50
4.00	2.60
4.00	2.70
4.00	2.80
4.00	2.90
4.00	3.00
