0.000000	0.707107	0.707107	0.707107
0.049979	0.774167	0.789748	0.804835
0.099833	0.833492	0.860066	0.884489
0.149438	0.884489	0.916962	0.944279
0.198669	0.926649	0.959550	0.982863
0.247404	0.959550	0.987164	0.999374
0.295520	0.982863	0.999374	0.993440
0.342898	0.996356	0.995988	0.965197
0.389418	0.999893	0.977061	0.915277
0.434966	0.993440	0.942887	0.844802
0.479426	0.977061	0.894000	0.755354
0.522687	0.950920	0.831162	0.648943
0.564643	0.915277	0.755354	0.527958
0.605186	0.870489	0.667759	0.395116
0.644218	0.817003	0.569744	0.253401
0.681639	0.755354	0.462838	0.105994
0.717356	0.686158	0.348710	-0.043792
0.751280	0.610106	0.229140	-0.192595
0.783327	0.527958	0.105994	-0.337073
0.813416	0.440535	-0.018805	-0.473981
0.841471	0.348710	-0.143311	-0.600244
0.867423	0.253401	-0.265580	-0.713027
0.891207	0.155560	-0.383705	-0.809797
0.912764	0.056165	-0.495843	-0.888380
0.932039	-0.043791	-0.600243	-0.947013
0.948985	-0.143310	-0.695277	-0.984378
0.963558	-0.241397	-0.779461	-0.999636
0.975723	-0.337072	-0.851482	-0.992444
0.985450	-0.429379	-0.910216	-0.962964
0.992713	-0.517396	-0.954746	-0.911858
0.997495	-0.600243	-0.984378	-0.840274
0.999784	-0.677093	-0.998649	-0.749819
0.999574	-0.747177	-0.997336	-0.642525
0.996865	-0.809796	-0.980460	-0.520801
0.991665	-0.864324	-0.948285	-0.387381
0.983986	-0.910216	-0.901312	-0.245261
0.973848	-0.947013	-0.840274	-0.097633
0.961275	-0.974348	-0.766125	0.052187
0.946300	-0.991947	-0.680019	0.200835
0.928960	-0.999636	-0.583303	0.344973
0.909298	-0.997336	-0.477484	0.481364
0.887363	-0.985071	-0.364214	0.606945
0.863210	-0.962964	-0.245261	0.718894
0.836899	-0.931236	-0.122481	0.814699
0.808497	-0.890202	0.002210	0.892208
0.778074	-0.840274	0.126868	0.949679
0.745706	-0.781951	0.249545	0.985823
0.711474	-0.715814	0.368328	0.999827
0.675464	-0.642525	0.481364	0.991378
0.637766	-0.562817	0.586888	0.960664
0.598473	-0.477485	0.683254	0.908376
0.557685	-0.387382	0.768958	0.835688
0.515502	-0.293408	0.842663	0.744231
0.472032	-0.196503	0.903218	0.636062
0.427381	-0.097634	0.949679	0.513607
0.381662	0.002210	0.981320	0.379618
0.334990	0.102032	0.997649	0.237104
0.287479	0.200834	0.998409	0.089265
0.239251	0.297630	0.983590	-0.060578
0.190424	0.391452	0.953422	-0.209062
0.141122	0.481363	0.908376	-0.352850
0.091466	0.566464	0.849155	-0.488714
0.041582	0.645906	0.776684	-0.613603
-0.008405	0.718893	0.692093	-0.724711
-0.058372	0.784698	0.596701	-0.819544
-0.108193	0.842662	0.491999	-0.895972
-0.157744	0.892207	0.379619	-0.952278
-0.206900	0.932837	0.261315	-0.987198
-0.255539	0.964147	0.138933	-0.999948
-0.303540	0.985823	0.014385	-0.990241
-0.350781	0.997649	-0.110389	-0.958296
-0.397146	0.999507	-0.233441	-0.904829
-0.442518	0.991378	-0.352850	-0.831042
-0.486785	0.973343	-0.466752	-0.738592
-0.529834	0.945584	-0.573371	-0.629554
-0.571559	0.908376	-0.671043	-0.506378
-0.611856	0.862093	-0.758244	-0.371830
-0.650623	0.807195	-0.833612	-0.228931
-0.687764	0.744232	-0.895971	-0.080891
-0.723186	0.673833	-0.944350	0.068966
-0.756801	0.596702	-0.977993	0.217273
-0.788524	0.513608	-0.996374	0.360701
-0.818276	0.425382	-0.999207	0.496030
-0.845982	0.332906	-0.986448	0.620218
-0.871575	0.237104	-0.958296	0.730478
-0.894989	0.138932	-0.915189	0.824333
-0.916165	0.039373	-0.857801	0.899674
-0.935052	-0.060580	-0.787028	0.954811
-0.951602	-0.159928	-0.703973	0.988505
-0.965773	-0.257678	-0.609932	0.999998
-0.977530	-0.352853	-0.506374	0.989034
-0.986844	-0.444503	-0.394914	0.955858
-0.993691	-0.531711	-0.277292	0.901216
-0.998054	-0.613606	-0.155341	0.826334
-0.999923	-0.689371	-0.030967	0.732894
-0.999293	-0.758247	0.093889	0.622994
-0.996165	-0.819548	0.217281	0.499104
-0.990546	-0.872659	0.337283	0.364004
-0.982453	-0.917051	0.452021	0.220730
-0.971903	-0.952280	0.559705	0.072499
-0.958924	-0.977995	0.658655	-0.077361
-0.943548	-0.993937	0.747327	-0.225483
-0.925814	-0.999948	0.824338	-0.368540
-0.905766	-0.995968	0.888484	-0.503323
-0.883454	-0.982037	0.938766	-0.626800
-0.858934	-0.958293	0.974399	-0.736202
-0.832266	-0.924974	0.994827	-0.829069
-0.803519	-0.882413	0.999730	-0.903318
-0.772763	-0.831036	0.989033	-0.957280
-0.740076	-0.771354	0.962902	-0.989743
-0.705538	-0.703966	0.921745	-0.999978
-0.669238	-0.629544	0.866205	-0.987756
-0.631264	-0.548831	0.797148	-0.953350
-0.591713	-0.462635	0.715651	-0.897535
-0.550683	-0.371816	0.622987	-0.821563
-0.508276	-0.277282	0.520601	-0.727140
-0.464599	-0.179978	0.410092	-0.616386
-0.419760	-0.080875	0.293183	-0.491790
-0.373873	0.019035	0.171698	-0.356151
-0.327050	0.118756	0.047535	-0.212511
-0.279411	0.217290	-0.077369	-0.064098
-0.231073	0.313653	-0.201068	0.085752
-0.182157	0.406882	-0.321628	0.233676
-0.132787	0.496046	-0.437169	0.376355
-0.083084	0.580253	-0.545888	0.510581
-0.033173	0.658662	-0.646089	0.633339
0.016820	0.730490	-0.736208	0.741873
0.066771	0.795020	-0.814838	0.833748
0.116555	0.851605	-0.880753	0.906898
0.166048	0.899682	-0.932924	0.959680
0.215127	0.938769	-0.970538	0.990910
0.263667	0.968477	-0.993006	0.999887
0.311548	0.988507	-0.999978	0.986407
0.358651	0.998661	-0.991346	0.950775
0.404857	0.998836	-0.967244	0.893791
0.450051	0.989032	-0.928048	0.816734
0.494120	0.969345	-0.874371	0.721333
0.536954	0.939972	-0.807050	0.609735
0.578446	0.901208	-0.727133	0.484443
0.618493	0.853439	-0.635871	0.348270
0.656993	0.797142	-0.534686	0.204275
0.693851	0.732881	-0.425156	0.055695
0.728975	0.661297	-0.308993	-0.094136
0.762277	0.583106	-0.188009	-0.241855
0.793674	0.499088	-0.064091	-0.384143
0.823086	0.410084	0.060828	-0.517801
0.850442	0.316982	0.184799	-0.639831
